DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
140423;15:00;30801.0000000;30839.0000000;30761.0000000;30833.0000000;13
140423;16:00;30833.0000000;30883.0000000;30609.0000000;30650.0000000;100
140423;17:00;30646.0000000;30776.0000000;30636.0000000;30749.0000000;16
140423;18:00;30749.0000000;30793.0000000;30534.0000000;30639.0000000;86
140423;19:00;30628.0000000;30656.0000000;30127.0000000;30267.0000000;217
140423;20:00;30253.0000000;30292.0000000;30001.0000000;30172.0000000;78
140423;21:00;30171.0000000;30300.0000000;30154.0000000;30298.0000000;57
140423;22:00;30293.0000000;30371.0000000;30265.0000000;30295.0000000;10
140423;23:00;30297.0000000;30370.0000000;30220.0000000;30342.0000000;14
150423;00:00;30347.0000000;30542.0000000;30303.0000000;30469.0000000;51
150423;01:00;30471.0000000;30552.0000000;30426.0000000;30483.0000000;18
150423;02:00;30477.0000000;30486.0000000;30442.0000000;30465.0000000;1
150423;03:00;30466.0000000;30511.0000000;30403.0000000;30498.0000000;0
150423;04:00;30498.0000000;30620.0000000;30403.0000000;30403.0000000;19
150423;05:00;30422.0000000;30430.0000000;30315.0000000;30400.0000000;20
150423;06:00;30400.0000000;30470.0000000;30380.0000000;30410.0000000;2
150423;07:00;30410.0000000;30455.0000000;30396.0000000;30411.0000000;0
150423;08:00;30414.0000000;30423.0000000;30372.0000000;30388.0000000;1
150423;09:00;30389.0000000;30474.0000000;30389.0000000;30457.0000000;5
150423;10:00;30457.0000000;30457.0000000;30399.0000000;30413.0000000;0
150423;11:00;30425.0000000;30493.0000000;30422.0000000;30462.0000000;0
150423;12:00;30460.0000000;30489.0000000;30398.0000000;30414.0000000;85
150423;13:00;30414.0000000;30497.0000000;30414.0000000;30491.0000000;0
150423;14:00;30495.0000000;30497.0000000;30434.0000000;30447.0000000;2
150423;15:00;30446.0000000;30470.0000000;30402.0000000;30423.0000000;5
150423;16:00;30423.0000000;30480.0000000;30412.0000000;30460.0000000;0
150423;17:00;30460.0000000;30476.0000000;30328.0000000;30372.0000000;2
150423;18:00;30370.0000000;30414.0000000;30336.0000000;30398.0000000;16
150423;19:00;30398.0000000;30454.0000000;30357.0000000;30358.0000000;30
150423;20:00;30362.0000000;30375.0000000;30300.0000000;30357.0000000;6
150423;21:00;30356.0000000;30358.0000000;30249.0000000;30286.0000000;10
150423;22:00;30293.0000000;30344.0000000;30287.0000000;30339.0000000;0
150423;23:00;30339.0000000;30370.0000000;30263.0000000;30368.0000000;0
160423;00:00;30368.0000000;30382.0000000;30300.0000000;30315.0000000;1
160423;01:00;30314.0000000;30334.0000000;30280.0000000;30298.0000000;0
160423;02:00;30298.0000000;30395.0000000;30281.0000000;30385.0000000;1
160423;03:00;30384.0000000;30395.0000000;30321.0000000;30332.0000000;2
160423;04:00;30327.0000000;30350.0000000;30301.0000000;30311.0000000;0
160423;05:00;30310.0000000;30310.0000000;30157.0000000;30272.0000000;12
160423;06:00;30271.0000000;30322.0000000;30259.0000000;30312.0000000;1
160423;07:00;30303.0000000;30303.0000000;30264.0000000;30287.0000000;0
160423;08:00;30285.0000000;30353.0000000;30282.0000000;30332.0000000;0
160423;09:00;30331.0000000;30377.0000000;30331.0000000;30343.0000000;0
160423;10:00;30342.0000000;30381.0000000;30337.0000000;30339.0000000;0
160423;11:00;30339.0000000;30419.0000000;30332.0000000;30379.0000000;17
160423;12:00;30380.0000000;30385.0000000;30358.0000000;30364.0000000;1
160423;13:00;30363.0000000;30363.0000000;30283.0000000;30299.0000000;1
160423;14:00;30301.0000000;30325.0000000;30290.0000000;30325.0000000;0
160423;15:00;30326.0000000;30362.0000000;30259.0000000;30260.0000000;1
160423;16:00;30260.0000000;30299.0000000;30249.0000000;30288.0000000;1
160423;17:00;30284.0000000;30289.0000000;30204.0000000;30277.0000000;5
160423;18:00;30277.0000000;30351.0000000;30277.0000000;30342.0000000;1
160423;19:00;30339.0000000;30387.0000000;30329.0000000;30359.0000000;4
160423;20:00;30361.0000000;30370.0000000;30289.0000000;30365.0000000;1
160423;21:00;30365.0000000;30400.0000000;30321.0000000;30330.0000000;10
160423;22:00;30328.0000000;30498.0000000;30325.0000000;30498.0000000;18
160423;23:00;30498.0000000;30567.0000000;30313.0000000;30322.0000000;45
170423;00:00;30338.0000000;30426.0000000;30219.0000000;30372.0000000;25
170423;01:00;30365.0000000;30418.0000000;30296.0000000;30417.0000000;5
170423;02:00;30416.0000000;30432.0000000;30327.0000000;30356.0000000;27
170423;03:00;30359.0000000;30380.0000000;30274.0000000;30330.0000000;3
170423;04:00;30328.0000000;30337.0000000;29817.0000000;29872.0000000;140
170423;05:00;29845.0000000;30019.0000000;29777.0000000;29973.0000000;35
170423;06:00;29971.0000000;30116.0000000;29909.0000000;30044.0000000;34
170423;07:00;30034.0000000;30057.0000000;29974.0000000;30004.0000000;2
170423;08:00;30002.0000000;30009.0000000;29937.0000000;30002.0000000;1
170423;09:00;30003.0000000;30036.0000000;29960.0000000;30028.0000000;18
170423;10:00;30026.0000000;30028.0000000;29920.0000000;29927.0000000;13
170423;11:00;29934.0000000;29962.0000000;29860.0000000;29860.0000000;27
170423;12:00;29865.0000000;29935.0000000;29828.0000000;29934.0000000;13
170423;13:00;29928.0000000;29941.0000000;29875.0000000;29902.0000000;14
170423;14:00;29904.0000000;29914.0000000;29796.0000000;29913.0000000;18
170423;15:00;29907.0000000;29913.0000000;29301.0000000;29601.0000000;216
170423;16:00;29592.0000000;29613.0000000;29459.0000000;29549.0000000;72
170423;17:00;29545.0000000;29557.0000000;29247.0000000;29420.0000000;98
170423;18:00;29415.0000000;29497.0000000;29372.0000000;29459.0000000;23
170423;19:00;29457.0000000;29485.0000000;29255.0000000;29374.0000000;47
170423;20:00;29369.0000000;29494.0000000;29341.0000000;29476.0000000;20
170423;21:00;29473.0000000;29543.0000000;29447.0000000;29486.0000000;38
170423;22:00;29481.0000000;29582.0000000;29475.0000000;29542.0000000;31
170423;23:00;29539.0000000;29590.0000000;29467.0000000;29469.0000000;36
180423;00:00;29484.0000000;29513.0000000;29435.0000000;29461.0000000;34
180423;01:00;29461.0000000;29482.0000000;29406.0000000;29468.0000000;13
180423;02:00;29469.0000000;29552.0000000;29469.0000000;29518.0000000;3
180423;03:00;29521.0000000;29529.0000000;29410.0000000;29448.0000000;1
180423;04:00;29452.0000000;29470.0000000;29290.0000000;29372.0000000;39
180423;05:00;29374.0000000;29423.0000000;29122.0000000;29383.0000000;90
180423;06:00;29383.0000000;29499.0000000;29383.0000000;29465.0000000;23
180423;07:00;29483.0000000;29512.0000000;29459.0000000;29461.0000000;34
180423;08:00;29461.0000000;29524.0000000;29455.0000000;29514.0000000;0
180423;09:00;29514.0000000;29638.0000000;29514.0000000;29551.0000000;42
180423;10:00;29555.0000000;29747.0000000;29555.0000000;29733.0000000;32
180423;11:00;29737.0000000;29808.0000000;29683.0000000;29780.0000000;41
180423;12:00;29786.0000000;29834.0000000;29706.0000000;29716.0000000;12
180423;13:00;29715.0000000;29932.0000000;29708.0000000;29903.0000000;42
180423;14:00;29912.0000000;29972.0000000;29877.0000000;29907.0000000;18
180423;15:00;29912.0000000;30387.0000000;29894.0000000;30387.0000000;140
180423;16:00;30387.0000000;30483.0000000;30293.0000000;30297.0000000;43
180423;17:00;30318.0000000;30438.0000000;30287.0000000;30388.0000000;7
180423;18:00;30385.0000000;30390.0000000;30137.0000000;30255.0000000;49
180423;19:00;30271.0000000;30295.0000000;30117.0000000;30199.0000000;52
180423;20:00;30199.0000000;30275.0000000;30169.0000000;30230.0000000;9
180423;21:00;30230.0000000;30270.0000000;30040.0000000;30046.0000000;29
180423;22:00;30040.0000000;30278.0000000;29974.0000000;30158.0000000;77
180423;23:00;30158.0000000;30240.0000000;30118.0000000;30236.0000000;3
190423;00:00;30234.0000000;30454.0000000;30170.0000000;30423.0000000;48
190423;01:00;30435.0000000;30443.0000000;30297.0000000;30379.0000000;10
190423;02:00;30375.0000000;30409.0000000;30306.0000000;30371.0000000;5
190423;03:00;30371.0000000;30417.0000000;30316.0000000;30395.0000000;4
190423;04:00;30388.0000000;30423.0000000;30297.0000000;30329.0000000;4
190423;05:00;30334.0000000;30359.0000000;30235.0000000;30258.0000000;20
190423;06:00;30248.0000000;30265.0000000;30135.0000000;30211.0000000;36
190423;07:00;30206.0000000;30284.0000000;30193.0000000;30221.0000000;0
190423;08:00;30212.0000000;30244.0000000;30157.0000000;30211.0000000;2
190423;09:00;30210.0000000;30334.0000000;30176.0000000;30279.0000000;20
190423;10:00;30279.0000000;30282.0000000;30037.0000000;30037.0000000;72
190423;11:00;30037.0000000;30129.0000000;30015.0000000;30088.0000000;40
190423;12:00;30093.0000000;30093.0000000;29015.0000000;29191.0000000;339
190423;13:00;29189.0000000;29341.0000000;29076.0000000;29211.0000000;159
190423;14:00;29204.0000000;29280.0000000;29110.0000000;29266.0000000;26
190423;15:00;29263.0000000;29340.0000000;29243.0000000;29324.0000000;38
190423;16:00;29321.0000000;29321.0000000;29190.0000000;29228.0000000;9
190423;17:00;29226.0000000;29345.0000000;29183.0000000;29340.0000000;11
190423;18:00;29338.0000000;29518.0000000;29338.0000000;29410.0000000;79
190423;19:00;29413.0000000;29448.0000000;29148.0000000;29291.0000000;61
190423;20:00;29284.0000000;29386.0000000;29262.0000000;29338.0000000;19
190423;21:00;29336.0000000;29347.0000000;29107.0000000;29335.0000000;42
190423;22:00;29334.0000000;29371.0000000;29240.0000000;29301.0000000;7
190423;23:00;29287.0000000;29363.0000000;29217.0000000;29245.0000000;28
200423;00:00;29225.0000000;29334.0000000;29172.0000000;29251.0000000;33
200423;01:00;29251.0000000;29272.0000000;28837.0000000;29178.0000000;176
200423;02:00;29180.0000000;29244.0000000;29053.0000000;29090.0000000;26
200423;03:00;29081.0000000;29108.0000000;28603.0000000;28827.0000000;161
200423;04:00;28814.0000000;28971.0000000;28740.0000000;28935.0000000;46
200423;05:00;28935.0000000;29006.0000000;28852.0000000;28949.0000000;10
200423;06:00;28948.0000000;28976.0000000;28743.0000000;28754.0000000;47
200423;07:00;28755.0000000;28898.0000000;28572.0000000;28866.0000000;90
200423;08:00;28872.0000000;28972.0000000;28872.0000000;28890.0000000;12
200423;09:00;28905.0000000;28955.0000000;28838.0000000;28905.0000000;9
200423;10:00;28919.0000000;29098.0000000;28907.0000000;28945.0000000;39
200423;11:00;28955.0000000;28968.0000000;28867.0000000;28879.0000000;18
200423;12:00;28877.0000000;28959.0000000;28770.0000000;28835.0000000;33
200423;13:00;28833.0000000;28917.0000000;28831.0000000;28870.0000000;6
200423;14:00;28868.0000000;28914.0000000;28790.0000000;28862.0000000;1
200423;15:00;28859.0000000;28870.0000000;28607.0000000;28617.0000000;60
200423;16:00;28620.0000000;28985.0000000;28360.0000000;28894.0000000;138
200423;17:00;28898.0000000;28898.0000000;28725.0000000;28827.0000000;35
200423;18:00;28844.0000000;28873.0000000;28691.0000000;28717.0000000;14
200423;19:00;28725.0000000;28732.0000000;28453.0000000;28509.0000000;56
200423;20:00;28509.0000000;28660.0000000;28260.0000000;28449.0000000;191
200423;21:00;28452.0000000;28608.0000000;28361.0000000;28459.0000000;44
200423;22:00;28459.0000000;28527.0000000;28278.0000000;28363.0000000;114
200423;23:00;28362.0000000;28362.0000000;28005.0000000;28092.0000000;167
210423;00:00;28088.0000000;28321.0000000;28018.0000000;28206.0000000;80
210423;01:00;28202.0000000;28284.0000000;28166.0000000;28229.0000000;4
210423;02:00;28230.0000000;28357.0000000;28176.0000000;28242.0000000;10
210423;03:00;28252.0000000;28321.0000000;28187.0000000;28238.0000000;1
210423;04:00;28240.0000000;28362.0000000;28085.0000000;28284.0000000;54
210423;05:00;28299.0000000;28319.0000000;28197.0000000;28208.0000000;0
210423;06:00;28202.0000000;28247.0000000;28143.0000000;28246.0000000;36
210423;07:00;28246.0000000;28332.0000000;28242.0000000;28323.0000000;4
210423;08:00;28327.0000000;28342.0000000;28233.0000000;28241.0000000;13
210423;09:00;28247.0000000;28263.0000000;28162.0000000;28162.0000000;9
210423;10:00;28162.0000000;28220.0000000;27828.0000000;27918.0000000;93
210423;11:00;27919.0000000;28172.0000000;27845.0000000;28160.0000000;80
210423;12:00;28166.0000000;28231.0000000;28022.0000000;28084.0000000;30
210423;13:00;28084.0000000;28107.0000000;27972.0000000;28061.0000000;18
210423;14:00;28058.0000000;28149.0000000;27950.0000000;28002.0000000;13
210423;15:00;27999.0000000;28088.0000000;27918.0000000;28059.0000000;40
210423;16:00;28059.0000000;28209.0000000;27968.0000000;28195.0000000;16
210423;17:00;28200.0000000;28268.0000000;28071.0000000;28081.0000000;32
210423;18:00;28080.0000000;28188.0000000;28017.0000000;28044.0000000;32
210423;19:00;28045.0000000;28131.0000000;27977.0000000;28033.0000000;10
210423;20:00;28032.0000000;28081.0000000;27942.0000000;28036.0000000;7
210423;21:00;28031.0000000;28044.0000000;27783.0000000;27891.0000000;57
210423;22:00;27889.0000000;27977.0000000;27721.0000000;27771.0000000;44
210423;23:00;27766.0000000;27781.0000000;27193.0000000;27275.0000000;266
220423;00:00;27276.0000000;27400.0000000;27181.0000000;27272.0000000;30
220423;01:00;27256.0000000;27374.0000000;27229.0000000;27277.0000000;18
220423;02:00;27262.0000000;27343.0000000;27140.0000000;27260.0000000;48
220423;03:00;27257.0000000;27338.0000000;27232.0000000;27254.0000000;3
220423;04:00;27253.0000000;27323.0000000;27208.0000000;27223.0000000;2
220423;05:00;27222.0000000;27299.0000000;27137.0000000;27284.0000000;11
220423;06:00;27285.0000000;27307.0000000;27229.0000000;27231.0000000;5
220423;07:00;27235.0000000;27358.0000000;27232.0000000;27322.0000000;17
220423;08:00;27326.0000000;27366.0000000;27304.0000000;27350.0000000;3
220423;09:00;27350.0000000;27394.0000000;27311.0000000;27394.0000000;6
220423;10:00;27396.0000000;27396.0000000;27309.0000000;27346.0000000;1
220423;11:00;27351.0000000;27357.0000000;27232.0000000;27282.0000000;10
220423;12:00;27282.0000000;27310.0000000;27195.0000000;27215.0000000;12
220423;13:00;27215.0000000;27276.0000000;27215.0000000;27242.0000000;2
220423;14:00;27248.0000000;27261.0000000;27189.0000000;27251.0000000;5
220423;15:00;27249.0000000;27323.0000000;27243.0000000;27291.0000000;4
220423;16:00;27291.0000000;27359.0000000;27291.0000000;27339.0000000;5
220423;17:00;27339.0000000;27357.0000000;27241.0000000;27260.0000000;4
220423;18:00;27262.0000000;27498.0000000;27251.0000000;27484.0000000;38
220423;19:00;27499.0000000;27561.0000000;27396.0000000;27483.0000000;34
220423;20:00;27499.0000000;27684.0000000;27496.0000000;27589.0000000;50
220423;21:00;27592.0000000;27770.0000000;27576.0000000;27673.0000000;139
220423;22:00;27674.0000000;27676.0000000;27527.0000000;27610.0000000;17
220423;23:00;27604.0000000;27661.0000000;27593.0000000;27627.0000000;0
230423;00:00;27628.0000000;27700.0000000;27628.0000000;27640.0000000;9
230423;01:00;27638.0000000;27674.0000000;27574.0000000;27674.0000000;3
230423;02:00;27663.0000000;27879.0000000;27655.0000000;27860.0000000;115
230423;03:00;27858.0000000;27883.0000000;27808.0000000;27817.0000000;6
230423;04:00;27820.0000000;27820.0000000;27440.0000000;27547.0000000;66
230423;05:00;27552.0000000;27666.0000000;27491.0000000;27561.0000000;19
230423;06:00;27562.0000000;27617.0000000;27501.0000000;27607.0000000;0
230423;07:00;27601.0000000;27648.0000000;27548.0000000;27570.0000000;0
230423;08:00;27563.0000000;27632.0000000;27551.0000000;27620.0000000;0
230423;09:00;27615.0000000;27628.0000000;27549.0000000;27594.0000000;0
230423;10:00;27595.0000000;27641.0000000;27578.0000000;27598.0000000;8
230423;11:00;27598.0000000;27757.0000000;27559.0000000;27736.0000000;19
230423;12:00;27729.0000000;27772.0000000;27681.0000000;27719.0000000;8
230423;13:00;27723.0000000;27732.0000000;27603.0000000;27637.0000000;2
230423;14:00;27631.0000000;27657.0000000;27502.0000000;27536.0000000;8
230423;15:00;27532.0000000;27656.0000000;27528.0000000;27646.0000000;0
230423;16:00;27657.0000000;27738.0000000;27606.0000000;27622.0000000;6
230423;17:00;27619.0000000;27666.0000000;27588.0000000;27640.0000000;5
230423;18:00;27636.0000000;27686.0000000;27517.0000000;27563.0000000;7
230423;19:00;27544.0000000;27582.0000000;27347.0000000;27483.0000000;46
230423;20:00;27484.0000000;27688.0000000;27390.0000000;27590.0000000;30
230423;21:00;27591.0000000;27639.0000000;27490.0000000;27521.0000000;0
230423;22:00;27519.0000000;27550.0000000;27350.0000000;27455.0000000;20
230423;23:00;27463.0000000;27531.0000000;27435.0000000;27471.0000000;4
240423;00:00;27474.0000000;27543.0000000;27416.0000000;27512.0000000;1
240423;01:00;27512.0000000;27551.0000000;27496.0000000;27515.0000000;1
240423;02:00;27518.0000000;27640.0000000;27431.0000000;27599.0000000;14
240423;03:00;27599.0000000;27649.0000000;27557.0000000;27596.0000000;10
240423;04:00;27594.0000000;27856.0000000;27438.0000000;27809.0000000;62
240423;05:00;27827.0000000;27998.0000000;27703.0000000;27768.0000000;47
240423;06:00;27785.0000000;27826.0000000;27679.0000000;27740.0000000;9
240423;07:00;27744.0000000;27789.0000000;27679.0000000;27781.0000000;19
240423;08:00;27790.0000000;27790.0000000;27699.0000000;27704.0000000;0
240423;09:00;27702.0000000;27758.0000000;27645.0000000;27657.0000000;7
240423;10:00;27656.0000000;27703.0000000;27472.0000000;27549.0000000;58
240423;11:00;27538.0000000;27538.0000000;27353.0000000;27449.0000000;45
240423;12:00;27448.0000000;27516.0000000;27045.0000000;27181.0000000;130
240423;13:00;27175.0000000;27361.0000000;27161.0000000;27306.0000000;18
240423;14:00;27312.0000000;27432.0000000;27310.0000000;27414.0000000;17
240423;15:00;27423.0000000;27544.0000000;27379.0000000;27540.0000000;65
240423;16:00;27545.0000000;27587.0000000;27433.0000000;27441.0000000;113
240423;17:00;27440.0000000;27711.0000000;27396.0000000;27629.0000000;50
